trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.7, 'e': 0.062976099348015069}",20,9,21.38649083368029,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.7, 'e': 0.062662004742153152}",20,11,18.78587142117759,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.7, 'e': 0.06234947668967343}",20,15,9.319353882608347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.7, 'e': 0.06203850737735829}",25,2,26.009145188624565,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.7, 'e': 0.061729089030958792}",20,6,19.855702202622002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.7, 'e': 0.061421213915000127}",20,14,11.68946177447172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.7, 'e': 0.061114874332588359}",25,20,10.113400215453451,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.7, 'e': 0.060810062625217952}",20,16,6.992698123138562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.7, 'e': 0.060506771172580388}",30,20,18.603984883258935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.7, 'e': 0.060204992392373542}",20,6,20.583859567370318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.7, 'e': 0.059904718740112183}",25,17,16.352035048879177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.7, 'e': 0.059605942708939368}",35,21,27.918397683464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.7, 'e': 0.05930865682943872}",25,10,25.383005889571617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.7, 'e': 0.059012853669447841}",25,11,28.50360197781884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.7, 'e': 0.058718525833872284}",30,18,24.601423888756024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.7, 'e': 0.058425665964500828}",30,14,26.557217293786724,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.7, 'e': 0.058134266739821465}",25,18,13.318538372214592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.7, 'e': 0.057844320874838456}",25,13,11.372014536755657,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
571,False,"{'a': 0.7, 'e': 0.057555821120890048}",25,8,25.50753686522714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.7, 'e': 0.057268760265467358}",20,7,24.76068379843447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.7, 'e': 0.056983131132034036}",20,11,16.15437094019361,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.7, 'e': 0.056698926579846903}",25,12,25.563219452771346,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.7, 'e': 0.05641613950377735}",20,6,23.4374837521418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.7, 'e': 0.056134762834133725}",25,15,9.165228724026445,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.7, 'e': 0.055854789536484623}",25,16,16.357990601533228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.7, 'e': 0.055576212611483058}",35,17,35.44852066960581,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.7, 'e': 0.055299025094691381}",20,11,15.371546078119039,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.7, 'e': 0.055023220056407231}",25,13,19.82722880355958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.7, 'e': 0.054748790601490266}",20,10,18.37725447874087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.7, 'e': 0.054475729869189859}",20,10,15.314718041193812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.7, 'e': 0.054204031032973464}",25,20,11.245965139550282,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.7, 'e': 0.053933687300356019}",30,15,31.67136444295784,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.7, 'e': 0.053664691912730107}",30,20,16.989028326102993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.7, 'e': 0.053397038145197084}",35,20,28.80117011381039,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.7, 'e': 0.053130719306398781}",25,14,21.1810050701404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.7, 'e': 0.052865728738350368}",25,10,18.171963365147604,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.7, 'e': 0.05260205981627384}",35,16,30.75875455800987,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.7, 'e': 0.052339705948432381}",30,15,23.861525045214613,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.7, 'e': 0.052078660575965691}",25,15,7.357586648677637,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.7, 'e': 0.051818917172725833}",20,0,19.615670670182244,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.7, 'e': 0.051560469245114197}",25,20,11.154185764500662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.7, 'e': 0.051303310331919108}",20,16,8.17970758142134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.7, 'e': 0.051047434004154395}",25,13,19.092452098114627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.7, 'e': 0.050792833864898503}",25,0,38.34940082218661,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
597,False,"{'a': 0.7, 'e': 0.050539503549134696}",20,12,4.516177371746473,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
598,False,"{'a': 0.7, 'e': 0.050287436723591865}",20,8,20.179653778444816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.7, 'e': 0.05003662708658628}",30,14,27.77539069095743,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.7, 'e': 0.049787068367863944}",25,20,10.325061302701696,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.7, 'e': 0.049538754328443881}",20,10,19.247264639721216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.7, 'e': 0.04929167876046215}",30,19,22.404353866011444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.7, 'e': 0.049045835487016728}",30,13,29.82677151730212,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.7, 'e': 0.048801218362012962}",30,8,36.11143545914638,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.7, 'e': 0.048557821270009974}",25,16,14.8089746012155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.7, 'e': 0.048315638126067768}",20,10,19.060152394233697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.7, 'e': 0.048074662875595177}",20,11,12.532517997848084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.7, 'e': 0.047834889494198368}",25,4,36.46001312343914,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.7, 'e': 0.047596311987530317}",20,6,24.28266007170447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.7, 'e': 0.047358924391140908}",20,12,16.448834232053134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.7, 'e': 0.047122720770327912}",30,7,34.21260485261203,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.7, 'e': 0.046887695219988486}",20,6,-17.009594808060662,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
613,False,"{'a': 0.7, 'e': 0.046653841864471628}",20,10,16.82156029544051,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.7, 'e': 0.04642115485743125}",20,16,10.206362770024004,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.7, 'e': 0.046189628381680101}",20,3,26.11991732755894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.7, 'e': 0.045959256649044204}",35,13,31.273978976339702,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
617,False,"{'a': 0.7, 'e': 0.04573003390021825}",25,12,23.550691405551248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.7, 'e': 0.04550195440462157}",20,14,11.21009312412702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.7, 'e': 0.045275012460254886}",25,8,35.132666788632996,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.7, 'e': 0.045049202393557801}",25,4,31.4377051743542,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.7, 'e': 0.04482451855926687}",30,12,16.00405978016168,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.7, 'e': 0.044600955340274535}",25,17,11.853186888990313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.7, 'e': 0.044378507147488651}",30,10,33.37652644783506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.7, 'e': 0.04415716841969286}",25,9,31.032931829598276,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.7, 'e': 0.04393693362340742}",25,16,18.210488925743086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.7, 'e': 0.043717797252750941}",20,8,19.667345484196353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.7, 'e': 0.043499753829302733}",25,12,23.006295267334785,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.7, 'e': 0.043282797901965896}",30,16,24.972076522624782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.7, 'e': 0.043066924046830921}",20,16,7.396213963525839,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.7, 'e': 0.042852126867040187}",25,11,16.151656328260522,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
631,False,"{'a': 0.7, 'e': 0.042638400992652987}",30,23,11.678834590687424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.7, 'e': 0.042425741080511385}",20,10,13.825443302554643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.7, 'e': 0.042214141814106466}",25,13,10.143201274517104,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.7, 'e': 0.042003597903445551}",25,17,14.855171684757094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.7, 'e': 0.041794104084919896}",20,12,16.362120238198287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.7, 'e': 0.041585655121173161}",20,11,19.081066567797176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.7, 'e': 0.041378245800970381}",20,11,17.544916090777672,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.7, 'e': 0.04117187093906774}",20,4,17.7714458613607,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.7, 'e': 0.040966525376082925}",20,14,10.347919550201938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.7, 'e': 0.040762203978366211}",30,15,25.497671717727258,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.7, 'e': 0.040558901637871986}",25,15,17.914852015051785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.7, 'e': 0.040356613272031147}",25,12,23.6690310760565,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.7, 'e': 0.040155333823624025}",30,11,36.529559084568604,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.7, 'e': 0.039955058260653896}",20,14,11.71483400295345,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.7, 'e': 0.039755781576221304}",25,20,11.01143770298037,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.7, 'e': 0.039557498788398725}",20,16,10.584752295414098,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.7, 'e': 0.039360204940106149}",20,11,15.727663472801694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.7, 'e': 0.039163895098987066}",25,18,9.138288621519015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.7, 'e': 0.038968564357285261}",25,9,26.94817126300416,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.7, 'e': 0.038774207831722009}",25,20,11.167468930835348,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.7, 'e': 0.038580820663374038}",20,9,21.271338787373313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.7, 'e': 0.038388398017552054}",25,14,19.457839608884665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.7, 'e': 0.038196935083679925}",25,3,42.049917045400775,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.7, 'e': 0.038006427075174314}",25,8,30.632051465267896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.7, 'e': 0.037816869229325083}",20,16,7.027183681014093,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.7, 'e': 0.0376282568071762}",20,14,12.795313980653518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.7, 'e': 0.037440585093407322}",25,9,30.474333913068325,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.7, 'e': 0.037253849396215809}",30,12,23.703126391312924,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.7, 'e': 0.037068045047199502}",20,10,18.725104109949346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.7, 'e': 0.036883167401239994}",30,21,18.740948375845058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.7, 'e': 0.036699211836386532}",20,5,24.869364516182298,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.7, 'e': 0.036516173753740402}",20,14,12.893552225998228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.7, 'e': 0.036334048577339996}",25,15,18.717819523555413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.7, 'e': 0.036152831754046412}",20,12,15.7351390606483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.7, 'e': 0.035972518753429654}",20,10,17.571916827136093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.7, 'e': 0.035793105067655297}",20,10,-22.73364925255831,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
667,False,"{'a': 0.7, 'e': 0.035614586211371861}",25,0,-0.02791763413685522,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
668,False,"{'a': 0.7, 'e': 0.03543695772159864}",20,7,22.553466998796083,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.7, 'e': 0.035260215157614121}",20,14,9.626798182152713,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.7, 'e': 0.035084354100845025}",20,12,12.637444540914178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.7, 'e': 0.034909370154755759}",25,3,41.081371012432726,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.7, 'e': 0.034735258944738563}",20,7,27.3445338500842,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.7, 'e': 0.034562016118004101}",35,24,25.050539508466453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.7, 'e': 0.034389637343472709}",30,20,15.893839648859972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.7, 'e': 0.034218118311666032}",20,10,16.958240241748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.7, 'e': 0.034047454734599344}",25,15,18.87815872734274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.7, 'e': 0.033877642345674315}",25,11,29.792439740780896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.7, 'e': 0.033708676899572396}",25,16,18.842660603606145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.7, 'e': 0.033540554172148636}",20,10,19.947875493345613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.7, 'e': 0.03337326996032608}",20,13,15.03831852864692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.7, 'e': 0.033206820081990718}",30,19,20.5748264101248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.7, 'e': 0.033041200375886932}",20,14,11.697884617366718,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.7, 'e': 0.032876406701513448}",25,19,10.350161974870769,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.7, 'e': 0.032712434939019819}",25,16,17.458959673992865,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.7, 'e': 0.032549280989103417}",20,8,10.893480858563754,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.7, 'e': 0.03238694077290704}",20,10,18.094970384809255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.7, 'e': 0.032225410231916801}",20,9,22.447531411980307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.7, 'e': 0.032064685327860769}",20,9,21.42881639879333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.7, 'e': 0.031904762042607962}",25,15,23.026936794545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.7, 'e': 0.031745636378067939}",20,12,15.20032771243147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.7, 'e': 0.031587304356090785}",30,18,21.68279772451246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.7, 'e': 0.03142976201836771}",25,19,12.353609601546236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.7, 'e': 0.031273005426332059}",25,2,38.55275842949979,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.7, 'e': 0.031117030661060859}",25,2,35.61448350035798,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.7, 'e': 0.030961833823176882}",25,13,22.71442995696759,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.7, 'e': 0.030807411032751076}",25,7,-6.742123816507791,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
697,False,"{'a': 0.7, 'e': 0.030653758429205646}",20,8,22.976563280041518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.7, 'e': 0.030500872171217483}",20,5,24.028153806458736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.7, 'e': 0.030348748436622202}",30,20,9.616338225781083,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.7, 'e': 0.030197383422318501}",25,18,11.828438866020003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.7, 'e': 0.03004677334417314}",20,13,13.872235195349912,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.7, 'e': 0.029896914436926308}",25,16,17.54137359868112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.7, 'e': 0.029747802954097544}",20,8,24.58577335822346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.7, 'e': 0.029599435167891999}",25,8,29.596901130224232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.7, 'e': 0.02945180736910729}",20,13,14.634327305456138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.7, 'e': 0.029304915867040746}",30,16,29.698167083494717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.7, 'e': 0.02915875698939719}",35,18,34.17817316190297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.7, 'e': 0.029013327082197053}",20,10,19.771107129289387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.7, 'e': 0.028868622509685086}",25,13,20.689755785423017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.7, 'e': 0.028724639654239423}",25,12,21.058283555971222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.7, 'e': 0.028581374916281203}",30,23,13.871281094232744,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.7, 'e': 0.028438824714184505}",20,6,24.479987620500054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.7, 'e': 0.028296985484186854}",25,17,15.348951947820208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.7, 'e': 0.028155853680300096}",25,15,22.218920083910596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.7, 'e': 0.028015425774221808}",30,15,31.529250323974743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.7, 'e': 0.027875698255247015}",20,11,9.461175662514549,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.7, 'e': 0.027736667630180466}",25,13,24.49367753200387,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.7, 'e': 0.027598330423249287}",20,0,32.688742823896064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
719,False,"{'a': 0.7, 'e': 0.027460683176016094}",20,9,17.327488264839012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.7, 'e': 0.027323722447292559}",20,7,23.994411116195845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.7, 'e': 0.027187444813053317}",30,16,28.754534723369876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.7, 'e': 0.027051846866350416}",25,20,10.73730673243728,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.7, 'e': 0.026916925217228112}",30,17,15.52533775230037,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.7, 'e': 0.026782676492638175}",20,11,16.922129306574664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.7, 'e': 0.026649097336355485}",30,18,24.8075809601436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.7, 'e': 0.026516184408894181}",25,14,17.50341757037067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.7, 'e': 0.026383934387424139}",25,11,26.05634376645539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.7, 'e': 0.026252343965687961}",35,20,26.781801894469286,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.7, 'e': 0.026121409853918233}",30,14,28.756253643603955,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.7, 'e': 0.025991128778755347}",20,15,9.719724906573212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.7, 'e': 0.025861497483165623}",20,4,31.498784365969712,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.7, 'e': 0.02573251272635994}",25,15,18.565142705995584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.7, 'e': 0.025604171283712656}",30,14,29.161285549620725,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.7, 'e': 0.025476469946681016}",25,0,16.081261821163135,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
735,False,"{'a': 0.7, 'e': 0.025349405522724931}",25,12,13.777387708800319,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.7, 'e': 0.025222974835227212}",25,16,16.49638523174416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.7, 'e': 0.025097174723414068}",30,9,29.13482409025668,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.7, 'e': 0.024972002042276155}",20,16,9.12763640269608,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
